"violationid","buildingid","registrationid","boroid","boro","housenumber","lowhousenumber","highhousenumber","streetname","streetcode","zip","apartment","story","block","lot","class","inspectiondate","approveddate","originalcertifybydate","originalcorrectbydate","newcertifybydate","newcorrectbydate","certifieddate","ordernumber","novid","novdescription","novissueddate","currentstatusid","currentstatus","currentstatusdate","novtype","violationstatus","rentimpairing","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"10258099","929106","143318","1","MANHATTAN","3333C","3333C","3333C","BROADWAY","13610","10031","C28G","28","2001","9005","A","2014-05-28T00:00:00.000","2014-05-29T00:00:00.000","2014-09-16T00:00:00.000","2014-09-02T00:00:00.000",,,"2014-09-16T00:00:00.000","556","4848560","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT WALLS AND CEILING IN THE BATHROOM LOCATED AT APT C28G, 28th STORY","2014-05-30T00:00:00.000","9","VIOLATION DISMISSED","2014-11-28T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085767","1020019005","Manhattanville-West Harlem"
"10290324","53808","206856","2","BRONX","890","890","890","BRYANT AVENUE","16120","10474","2H","2","2761","149","A","2014-06-25T00:00:00.000","2014-06-30T00:00:00.000","2014-10-18T00:00:00.000","2014-10-04T00:00:00.000",,,"2014-07-22T00:00:00.000","508","4867277","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL CEILINGS, AND WALLS. IN THE ENTIRE APARTMENT LOCATED AT APT 2H, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION AT NORTH","2014-07-01T00:00:00.000","19","VIOLATION CLOSED","2014-09-15T00:00:00.000","Original","Close","N","40.819716","-73.886882","2","17","11502","2006385","2027610149","Hunts Point"
"10298347","42588","124412","1","MANHATTAN","614","614","614","WEST 152 STREET","36810","10031","57","5","2098","43","B","2014-07-03T00:00:00.000","2014-07-07T00:00:00.000","2014-08-26T00:00:00.000","2014-08-12T00:00:00.000",,,"2014-08-11T00:00:00.000","508","4870448","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND NORTH & SOUTH WALLS IN THE BATHROOM LOCATED AT APT 57, 5th STORY, 3rd APARTMENT FROM EAST AT SOUTH","2014-07-08T00:00:00.000","9","VIOLATION DISMISSED","2014-10-22T00:00:00.000","Original","Close","N","40.831085","-73.947813","9","7","237","1062459","1020980043","Hamilton Heights-Sugar Hill"
"10258109","929106","143318","1","MANHATTAN","3333C","3333C","3333C","BROADWAY","13610","10031","C28K","28","2001","9005","A","2014-05-28T00:00:00.000","2014-05-29T00:00:00.000","2014-09-16T00:00:00.000","2014-09-02T00:00:00.000",,,"2014-09-16T00:00:00.000","556","4848556","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT WALLOS AND CEILING IN THE BATHROOM LOCATED AT APT C28K, 28th STORY","2014-05-30T00:00:00.000","9","VIOLATION DISMISSED","2014-11-28T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085767","1020019005","Manhattanville-West Harlem"
"10258118","929106","143318","1","MANHATTAN","3333C","3333C","3333C","BROADWAY","13610","10031","C29E","29","2001","9005","A","2014-05-28T00:00:00.000","2014-05-29T00:00:00.000","2014-09-16T00:00:00.000","2014-09-02T00:00:00.000",,,"2014-09-16T00:00:00.000","556","4848561","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT WALLS AND CEILING IN THE BATHROOM LOCATED AT APT C29E, 29th STORY","2014-05-30T00:00:00.000","9","VIOLATION DISMISSED","2014-11-28T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085767","1020019005","Manhattanville-West Harlem"
"10259525","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D20E","20","2001","9005","B","2014-05-29T00:00:00.000","2014-06-03T00:00:00.000","2014-07-23T00:00:00.000","2014-07-09T00:00:00.000",,,"2014-07-17T00:00:00.000","505","4851462","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE ROTTED WOOD SINK BASE CABINET IN THE KITCHEN LOCATED AT APT D20E, 20th STORY, 2nd APARTMENT FROM NORTH AT EAST","2014-06-04T00:00:00.000","19","VIOLATION CLOSED","2015-01-18T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259526","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D20E","20","2001","9005","B","2014-05-29T00:00:00.000","2014-06-03T00:00:00.000","2014-07-23T00:00:00.000","2014-07-09T00:00:00.000",,,"2014-07-17T00:00:00.000","502","4851462","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOORING INSIDE SINK BASE CABINET IN THE KITCHEN LOCATED AT APT D20E, 20th STORY, 2nd APARTMENT FROM NORTH AT EAST","2014-06-04T00:00:00.000","19","VIOLATION CLOSED","2015-01-18T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259528","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D20E","20","2001","9005","B","2014-05-29T00:00:00.000","2014-06-03T00:00:00.000","2014-07-23T00:00:00.000","2014-07-09T00:00:00.000",,,"2014-07-17T00:00:00.000","505","4851462","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE COUNTER TOP AT THE SINK IN THE KITCHEN LOCATED AT APT D20E, 20th STORY, 2nd APARTMENT FROM NORTH AT EAST","2014-06-04T00:00:00.000","19","VIOLATION CLOSED","2015-01-18T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259530","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D2D","2","2001","9005","A","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-09-20T00:00:00.000","2014-09-06T00:00:00.000",,,,"556","4850613","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILING AND ALL WALLS IN THE ENTIRE APARTMENT LOCATED AT APT D2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST","2014-06-03T00:00:00.000","19","VIOLATION CLOSED","2015-05-11T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259549","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D11J","11","2001","9005","B","2014-05-29T00:00:00.000","2014-05-30T00:00:00.000","2014-07-21T00:00:00.000","2014-07-07T00:00:00.000",,,"2014-09-16T00:00:00.000","501","4850013","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE WINDOW BALANCE LOWER SASH IN THE 2nd ROOM FROM NORTH LOCATED AT APT D11J, 11th STORY, 1st APARTMENT FROM SOUTH AT WEST","2014-06-02T00:00:00.000","19","VIOLATION CLOSED","2015-01-18T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259562","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D2H","2","2001","9005","A","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-09-20T00:00:00.000","2014-09-06T00:00:00.000",,,"2014-09-16T00:00:00.000","556","4850612","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILING AND ALL WALLS IN THE ENTIRE APARTMENT LOCATED AT APT D2H, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-06-03T00:00:00.000","9","VIOLATION DISMISSED","2014-11-28T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259585","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D3D","3","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-07-22T00:00:00.000","501","4850659","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE BURNERS AT STOVE IN THE KITCHEN LOCATED AT APT D3D, 3rd STORY","2014-06-03T00:00:00.000","19","VIOLATION CLOSED","2015-05-11T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"14264706","128170","348400","3","BROOKLYN","8202","8202","8204","3 AVENUE","5280","11209",,"3","6006","37","C","2021-04-17T00:00:00.000","2021-04-18T00:00:00.000","2021-05-02T00:00:00.000","2021-04-25T00:00:00.000",,,,"505","7287345","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WIRE GLASS PANE AT WINDOW UPPER SASH AT PUBLIC HALL, 3rd STORY","2021-04-19T00:00:00.000","19","VIOLATION CLOSED","2021-05-13T00:00:00.000","Original","Close","N","40.626265","-74.029926","10","43","62","3152040","3060060037","Bay Ridge"
"10259616","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D32B","32","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-06-26T00:00:00.000","579","4850666","§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS SINK IN THE KITCHEN LOCATED AT APT D32B, 32nd STORY, 4th APARTMENT FROM SOUTH AT WEST","2014-06-03T00:00:00.000","9","VIOLATION DISMISSED","2014-09-08T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259664","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D30D","30","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-06-17T00:00:00.000","501","4850664","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE STOVE TOP BURNERS IN THE KITCHEN LOCATED AT APT D30D, 30th STORY","2014-06-03T00:00:00.000","9","VIOLATION DISMISSED","2014-08-28T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10259673","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D30D","30","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-07-30T00:00:00.000","501","4850664","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE BASE CABINET AT SINK IN THE KITCHEN LOCATED AT APT D30D, 30th STORY","2014-06-03T00:00:00.000","19","VIOLATION CLOSED","2016-10-07T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10298413","42588","124412","1","MANHATTAN","614","614","614","WEST 152 STREET","36810","10031","57","5","2098","43","B","2014-07-03T00:00:00.000","2014-07-07T00:00:00.000","2014-08-26T00:00:00.000","2014-08-12T00:00:00.000",,,"2014-08-11T00:00:00.000","501","4870448","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE BELL-BUZZER/INTERCOM SYSTEM AT SOUTH WALL IN THE KITCHEN LOCATED AT APT 57, 5th STORY, 3rd APARTMENT FROM EAST AT SOUTH","2014-07-08T00:00:00.000","9","VIOLATION DISMISSED","2014-10-22T00:00:00.000","Original","Close","N","40.831085","-73.947813","9","7","237","1062459","1020980043","Hamilton Heights-Sugar Hill"
"10260942","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D30C","30","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-06-16T00:00:00.000","508","4850660","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE BATHROOM LOCATED AT APT D30C, 30th STORY, 1st APARTMENT FROM WEST AT NORTH","2014-06-03T00:00:00.000","9","VIOLATION DISMISSED","2014-08-27T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10260948","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D30C","30","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-06-16T00:00:00.000","501","4850660","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE FLOOR TILE IN THE KITCHEN LOCATED AT APT D30C, 30th STORY, 1st APARTMENT FROM WEST AT NORTH","2014-06-03T00:00:00.000","9","VIOLATION DISMISSED","2014-08-27T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10012376","110036","221732","2","BRONX","1327","1327","1327","SOUTHERN BOULEVARD","65320","10459","2A","2","2976","92","A","2013-10-17T00:00:00.000","2013-10-21T00:00:00.000","2014-02-08T00:00:00.000","2014-01-25T00:00:00.000",,,,"556","4712223","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE PRIVATE HALLWAY , THE KITCHEN , THE 3rd ROOM FROM EAST AT NORTH LOCATED AT APT 2A, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST","2013-10-22T00:00:00.000","19","VIOLATION CLOSED","2015-12-17T00:00:00.000","Original","Close","N","40.831100","-73.891485","3","17","123","2010493","2029760092","Crotona Park East"
"10260978","929104","143316","1","MANHATTAN","3333A","3333A","3333A","BROADWAY","13610","10031","A6F","6","2001","9005","B","2014-05-30T00:00:00.000","2014-06-03T00:00:00.000","2014-07-23T00:00:00.000","2014-07-09T00:00:00.000",,,"2014-06-10T00:00:00.000","505","4851433","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE ROTTED BASED CABINET IN THE KITCHEN LOCATED AT APT A6F, 6th STORY","2014-06-04T00:00:00.000","9","VIOLATION DISMISSED","2014-08-21T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085412","1020019005","Manhattanville-West Harlem"
"10260991","929104","143316","1","MANHATTAN","3333A","3333A","3333A","BROADWAY","13610","10031","A6F","6","2001","9005","B","2014-05-30T00:00:00.000","2014-06-03T00:00:00.000","2014-07-23T00:00:00.000","2014-07-09T00:00:00.000",,,"2014-06-10T00:00:00.000","508","4851433","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND EAST WALL IN THE BATHROOM LOCATED AT APT A6F, 6th STORY","2014-06-04T00:00:00.000","9","VIOLATION DISMISSED","2014-08-21T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085412","1020019005","Manhattanville-West Harlem"
"10261028","929104","143316","1","MANHATTAN","3333A","3333A","3333A","BROADWAY","13610","10031","A4J","4","2001","9005","A","2014-05-30T00:00:00.000","2014-06-02T00:00:00.000","2014-09-20T00:00:00.000","2014-09-06T00:00:00.000",,,,"501","4850602","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE SINK BASE CABINETS IN THE KITCHEN LOCATED AT APT A4J, 4th STORY, 4th APARTMENT FROM WEST AT NORTH","2014-06-03T00:00:00.000","19","VIOLATION CLOSED","2021-04-29T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085412","1020019005","Manhattanville-West Harlem"
"10021149","74717","219411","2","BRONX","3017","3017","3017","EASTCHESTER ROAD","29820","10469","1F","1","4762","89","B","2013-10-29T00:00:00.000","2013-10-30T00:00:00.000","2013-12-19T00:00:00.000","2013-12-05T00:00:00.000",,,,"568","4717481","§ 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-10-31T00:00:00.000","19","VIOLATION CLOSED","2014-01-08T00:00:00.000","Original","Close","N","40.869802","-73.842885","12","12","358","2093643","2047620089","Eastchester-Edenwald-Baychester"
"10261121","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D31H","31","2001","9005","B","2014-05-29T00:00:00.000","2014-06-02T00:00:00.000","2014-07-22T00:00:00.000","2014-07-08T00:00:00.000",,,"2014-06-18T00:00:00.000","550","4850661","§ 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... CELING IN THE BATHROOM LOCATED AT APT D31H, 31st STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-06-03T00:00:00.000","9","VIOLATION DISMISSED","2014-08-29T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10263286","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D20E","20","2001","9005","B","2014-05-29T00:00:00.000","2014-06-03T00:00:00.000","2014-07-23T00:00:00.000","2014-07-09T00:00:00.000",,,"2014-07-17T00:00:00.000","596","4851462","§ 27-2026 ADM CODE REPLACE THE BROKEN OR DEFECTIVE WASTE LINE AT SINK IN THE KITCHEN LOCATED AT APT D20E, 20th STORY, 2nd APARTMENT FROM NORTH AT EAST","2014-06-04T00:00:00.000","19","VIOLATION CLOSED","2015-01-13T00:00:00.000","Original","Close","Y","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
"10097947","928122","383011","3","BROOKLYN","774","774","774","ROCKAWAY AVENUE","73470","11212","6D","6","3602","7501","C","2014-01-15T00:00:00.000","2014-01-18T00:00:00.000","2014-02-23T00:00:00.000","2014-02-18T00:00:00.000",,,,"790","4762762","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 4; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 6D, 6th STORY, 4th APARTMENT FROM SOUTH AT WEST","2014-01-21T00:00:00.000","9","VIOLATION DISMISSED","2018-05-06T00:00:00.000","Original","Close","N","40.660710","-73.908457","16","42","916","3393959","3036027501","Brownsville"
"10272236","929104","143316","1","MANHATTAN","3333A","3333A","3333A","BROADWAY","13610","10031","A2A","2","2001","9005","C","2014-05-15T00:00:00.000","2014-06-10T00:00:00.000","2014-07-14T00:00:00.000","2014-07-09T00:00:00.000",,,,"616","4856069","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) CEILING IN THE BATHROOM LOCATED AT APT A2A, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST","2014-06-11T00:00:00.000","19","VIOLATION CLOSED","2015-05-05T00:00:00.000","Original","Close","N","40.818858","-73.955991","9","7","22302","1085412","1020019005","Manhattanville-West Harlem"
"10139414","403190","0","4","QUEENS","25-37","25-37","25-41","14 STREET","6090","11102","1","1","899","23","B","2014-02-16T00:00:00.000","2014-02-17T00:00:00.000","2014-04-08T00:00:00.000","2014-03-25T00:00:00.000",,,,"809","4782646","§ 27-2005 ADMIN. CODE: PROPERLY SECURE THE LOOSE CERAMIC WALL TILES TOP FLOOR BATHROOM OF DUPLEX, APT. LOCATED AT APT 1, 1st STORY","2014-02-18T00:00:00.000","2","NOV SENT OUT","2014-02-18T00:00:00.000","Original","Open","N","40.775482","-73.927883","1","22","91","4020463","4008990023","Old Astoria-Hallets Point"
"10139426","403190","0","4","QUEENS","25-37","25-37","25-41","14 STREET","6090","11102","1","1","899","23","B","2014-02-16T00:00:00.000","2014-02-17T00:00:00.000","2014-04-08T00:00:00.000","2014-03-25T00:00:00.000",,,,"808","4782646","§ 27-2005 ADMIN. CODE: REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN UNIFORM COLOR WALLS AND CEILING OF TOP FLOOR BATHROOM OF DUPLEX APT. LOCATED AT APT 1, 1st STORY","2014-02-18T00:00:00.000","2","NOV SENT OUT","2014-02-18T00:00:00.000","Original","Open","N","40.775482","-73.927883","1","22","91","4020463","4008990023","Old Astoria-Hallets Point"
"10103884","806561","207113","2","BRONX","16","16","16","EAST 177 STREET","26970","10453","3E","3","2852","14","A","2014-01-21T00:00:00.000","2014-01-22T00:00:00.000","2014-05-12T00:00:00.000","2014-04-28T00:00:00.000",,,,"506","4764510","§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING ENTRANCE DOOR IN THE 6th ROOM FROM NORTH LOCATED AT APT 3E, 3rd STORY, APARTMENT AT SOUTH","2014-01-23T00:00:00.000","19","VIOLATION CLOSED","2017-01-26T00:00:00.000","Original","Close","N","40.850027","-73.909849","5","14","23301","2092058","2028520014","Mount Hope"
"10275783","929108","139245","1","MANHATTAN","3333D","3333D","3333D","BROADWAY","13610","10031","D24H","24","2001","9005","B","2014-06-12T00:00:00.000","2014-06-13T00:00:00.000","2014-08-04T00:00:00.000","2014-07-21T00:00:00.000",,,"2014-07-21T00:00:00.000","550","4859011","§ 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT CEILING (APPROX. 20 SQ. FT.) IN THE BATHROOM LOCATED AT APT D24H, 24th STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-06-16T00:00:00.000","9","VIOLATION DISMISSED","2014-10-01T00:00:00.000","Original","Close","N","40.819549","-73.955485","9","7","22302","1085768","1020019005","Manhattanville-West Harlem"
